# category	id	name	rarity	icon	desc	acquire	track	tags
augments	TemperedCutBeryl	Béryl taillé trempé	1	875		Craft: Jeweller (lvl 2), recipe from Recipe_TemperedCutBeryl		type:AugmentJeweller
augments	HonedEmbroidery	Broderie douce améliorée	1	876		Craft: Outfitter (lvl 4), recipe from Recipe_HonedEmbroidery		type:AugmentOutfitter
augments	DivinedEmbroidery	Broderie douce divine	1	876		Craft: Outfitter (lvl 4), recipe from Recipe_DivinedEmbroidery		type:AugmentOutfitter
augments	GracefulEmbroidery	Broderie douce gracieuse	1	876		Craft: Outfitter (lvl 4), recipe from Recipe_GracefulEmbroidery		type:AugmentOutfitter
augments	MysticEmbroidery	Broderie douce mystique	1	876		Craft: Outfitter (lvl 4), recipe from Recipe_MysticEmbroidery		type:AugmentOutfitter
augments	RunedEmbroidery	Broderie douce ornée de runes	1	876		Craft: Outfitter (lvl 4), recipe from Recipe_RunedEmbroidery		type:AugmentOutfitter
augments	ReinforcedEmbroidery	Broderie douce renforcée	1	876		Craft: Outfitter (lvl 4)		type:AugmentOutfitter
augments	SanctifiedEmbroidery	Broderie douce sanctifiée	1	876		Craft: Outfitter (lvl 4), recipe from Recipe_SanctifiedEmbroidery		type:AugmentOutfitter
augments	DemonGearUpgrade_APToCrit	Cadeau corrompu	3	891		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_APToFerv	Cadeau corrompu	3	892		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_APToMP	Cadeau corrompu	3	893		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_CritToAP	Cadeau corrompu	3	894		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_CritToFerv	Cadeau corrompu	3	895		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_CritToMP	Cadeau corrompu	3	896		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_FervToAp	Cadeau corrompu	3	897		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_FervToCrit	Cadeau corrompu	3	898		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_FervToMP	Cadeau corrompu	3	899		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_MPToAP	Cadeau corrompu	3	900		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_MPToCrit	Cadeau corrompu	3	901		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgrade_MPToFerv	Cadeau corrompu	3	902		Drops: Demon Leg Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_APToCrit	Cadeau corrompu	2	903		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_APToFerv	Cadeau corrompu	2	904		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_APToMP	Cadeau corrompu	2	905		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_CritToAP	Cadeau corrompu	2	906		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_CritToFerv	Cadeau corrompu	2	907		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_CritToMP	Cadeau corrompu	2	908		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_FervToAp	Cadeau corrompu	2	909		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_FervToCrit	Cadeau corrompu	2	910		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_FervToMP	Cadeau corrompu	2	911		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_MPToAP	Cadeau corrompu	2	912		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_MPToCrit	Cadeau corrompu	2	903		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	DemonGearUpgradeRare_MPToFerv	Cadeau corrompu	2	913		Drops: Demon Rare Upgrade (rare)		type:AugmentDemon
augments	FormulaWeaponFlamingWeapon	Formule magique : Arme enflammée	2	877		Craft: Enchanter (lvl 5)		type:AugmentEnchantWeapon
augments	FormulaFeetArmor_Z2	Formule magique : Armure	1	878		Craft: Enchanter (lvl 3)		type:AugmentEnchantFeet
augments	FormulaFeetMinorArmor	Formule magique : Armure mineure	1	879		Craft: Enchanter (lvl 1)		type:AugmentEnchantFeet
augments	FormulaFeetCritical_Z2	Formule magique : Chances de critique	1	878		Craft: Enchanter (lvl 3), recipe from Recipe_FormulaFeetCritical_Z2		type:AugmentEnchantFeet
augments	FormulaFeetMinorCritical	Formule magique : Chances de critique mineures	1	879		Craft: Enchanter (lvl 1), recipe from Recipe_FormulaFeetMinorCritical		type:AugmentEnchantFeet
augments	FormulaWeaponDevote	Formule magique : Dévot	2	880		Craft: Enchanter (lvl 5)		type:AugmentEnchantWeapon
augments	FormulaHandsDexterity_Z2	Formule magique : Dextérité	1	881		Craft: Enchanter (lvl 4), recipe from Recipe_FormulaHandsDexterity_Z2		type:AugmentEnchantHands
augments	FormulaHandsMinorDexterity	Formule magique : Dextérité mineure	1	882		Craft: Enchanter (lvl 2), recipe from Recipe_FormulaHandsMinorDexterity		type:AugmentEnchantHands
augments	FormulaFeetFervor_Z2	Formule magique : Ferveur	1	878		Craft: Enchanter (lvl 3), recipe from Recipe_FormulaFeetFervor_Z2		type:AugmentEnchantFeet
augments	FormulaFeetMinorFervor	Formule magique : Ferveur mineure	1	879		Craft: Enchanter (lvl 1), recipe from Recipe_FormulaFeetMinorFervor		type:AugmentEnchantFeet
augments	FormulaHandsFaith_Z2	Formule magique : Foi	1	881		Craft: Enchanter (lvl 4), recipe from Recipe_FormulaHandsFaith_Z2		type:AugmentEnchantHands
augments	FormulaHandsMinorFaith	Formule magique : Foi mineure	1	882		Craft: Enchanter (lvl 2), recipe from Recipe_FormulaHandsMinorFaith		type:AugmentEnchantHands
augments	FormulaHandsStrength_Z2	Formule magique : Force	1	881		Craft: Enchanter (lvl 4), recipe from Recipe_FormulaHandsStrength_Z2		type:AugmentEnchantHands
augments	FormulaHandsMinorStrength	Formule magique : Force mineure	1	882		Craft: Enchanter (lvl 2), recipe from Recipe_FormulaHandsMinorStrength		type:AugmentEnchantHands
augments	FormulaHandsIntelligence_Z2	Formule magique : Intelligence	1	881		Craft: Enchanter (lvl 4), recipe from Recipe_FormulaHandsIntelligence_Z2		type:AugmentEnchantHands
augments	FormulaHandsMinorIntelligence	Formule magique : Intelligence mineure	1	882		Craft: Enchanter (lvl 2), recipe from Recipe_FormulaHandsMinorIntelligence		type:AugmentEnchantHands
augments	FormulaFeetArmorPen_Z2	Formule magique : Perforation d'armure	1	878		Craft: Enchanter (lvl 3), recipe from Recipe_FormulaFeetArmorPen_Z2		type:AugmentEnchantFeet
augments	FormulaFeetMinorArmorPen	Formule magique : Perforation d'armure mineure	1	879		Craft: Enchanter (lvl 1), recipe from Recipe_FormulaFeetMinorArmorPen		type:AugmentEnchantFeet
augments	FormulaFeetMagicPen_Z2	Formule magique : Perforation magique	1	878		Craft: Enchanter (lvl 3), recipe from Recipe_FormulaFeetMagicPen_Z2		type:AugmentEnchantFeet
augments	FormulaFeetMinorMagicPen	Formule magique : Perforation magique mineure	1	879		Craft: Enchanter (lvl 1), recipe from Recipe_FormulaFeetMinorMagicPen		type:AugmentEnchantFeet
augments	FormulaWeaponSparkHarvesting	Formule magique : Récolte d'Étincelle	2	877		Craft: Enchanter (lvl 5)		type:AugmentEnchantWeapon
augments	FormulaHandsVitality_Z2	Formule magique : Vitalité	1	881		Craft: Enchanter (lvl 4)		type:AugmentEnchantHands
augments	FormulaHandsMinorVitality	Formule magique : Vitalité mineure	1	882		Craft: Enchanter (lvl 2)		type:AugmentEnchantHands
augments	FormulaWeaponLifestealing	Formule magique : Vol de vie	2	880		Craft: Enchanter (lvl 6)		type:AugmentEnchantWeapon
augments	FormulaWeaponZealot	Formule magique : Zélote	2	880		Craft: Enchanter (lvl 5)		type:AugmentEnchantWeapon
augments	BrutalityCursedCutEye	OEil maudit de la brutalité	1	883		Craft: Jeweller (lvl 6), recipe from Recipe_BrutalityCursedCutEye		type:AugmentJeweller
augments	DominationCursedCutEye	OEil maudit de la domination	1	883		Craft: Jeweller (lvl 6), recipe from Recipe_DominationCursedCutEye		type:AugmentJeweller
augments	FanatismCursedCutEye	OEil maudit du fanatisme	1	883		Craft: Jeweller (lvl 6), recipe from Recipe_FanatismCursedCutEye		type:AugmentJeweller
augments	ViceCursedCutEye	OEil maudit du vice	1	883		Craft: Jeweller (lvl 6), recipe from Recipe_ViceCursedCutEye		type:AugmentJeweller
augments	HonedCopperPlate	Plaque de bronze améliorée	1	884		Craft: Blacksmith (lvl 4), recipe from Recipe_HonedCopperPlate		type:AugmentBlacksmith
augments	DivinedCopperPlate	Plaque de bronze divine	1	884		Craft: Blacksmith (lvl 4), recipe from Recipe_DivinedCopperPlate		type:AugmentBlacksmith
augments	GracefulCopperPlate	Plaque de bronze gracieuse	1	884		Craft: Blacksmith (lvl 4), recipe from Recipe_GracefulCopperPlate		type:AugmentBlacksmith
augments	MysticCopperPlate	Plaque de bronze mystique	1	884		Craft: Blacksmith (lvl 4), recipe from Recipe_MysticCopperPlate		type:AugmentBlacksmith
augments	RunedCopperPlate	Plaque de bronze ornée de runes	1	884		Craft: Blacksmith (lvl 4), recipe from Recipe_RunedCopperPlate		type:AugmentBlacksmith
augments	ReinforcedCopperPlate	Plaque de bronze renforcée	1	884		Craft: Blacksmith (lvl 4)		type:AugmentBlacksmith
augments	SanctifiedCopperPlate	Plaque de bronze sanctifiée	1	884		Craft: Blacksmith (lvl 4), recipe from Recipe_SanctifiedCopperPlate		type:AugmentBlacksmith
augments	GildedCutRuby	Rubis taillé doré	1	888		Craft: Jeweller (lvl 4), recipe from Recipe_GildedCutRuby		type:AugmentJeweller
augments	AttunedCutRuby	Rubis taillé harmonisé	1	888		Craft: Jeweller (lvl 4), recipe from Recipe_AttunedCutRuby		type:AugmentJeweller
augments	TemperedCutRuby	Rubis taillé trempé	1	888		Craft: Jeweller (lvl 4), recipe from Recipe_TemperedCutRuby		type:AugmentJeweller
augments	DemonSigil_Mage_HighVoltage	Sceau de Bet'Hatesht	3	914	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Mage_Lifebolt	Sceau de Bet'Hatesht	3	915	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Mage_SparkExplosion	Sceau de Bet'Hatesht	3	916	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Priest_LuminousBastion	Sceau de Bet'Hatesht	3	917	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Priest_SolarDevotion	Sceau de Bet'Hatesht	3	918	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Priest_SunHalo	Sceau de Bet'Hatesht	3	919	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Rogue_CheatDeath	Sceau de Bet'Hatesht	3	920	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Rogue_VenomousFinisher	Sceau de Bet'Hatesht	3	921	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_Rogue_VirulentMagic	Sceau de Bet'Hatesht	3	922	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_War_InfusedWounds	Sceau de Bet'Hatesht	3	923	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_War_SecondWind	Sceau de Bet'Hatesht	3	924	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
augments	DemonSigil_War_SurgeOfViolence	Sceau de Bet'Hatesht	3	925	Confère le talent name.	Drops: Demon Sigils | Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:AugmentDemonSigil
misc	ActivityLoot	ActivityLoot	0	-1				type:Misc
misc	DemonicSoul	Âmes démoniaques	1	926		Drops: Demon Soulstone, Demon activities, Demonic Rifts, Demon Rift	Chests - CrimsonIsland Cathedral@520,-878.4,214.7;Chests - CrimsonIsland Prison@330.9,-1061.1,27.7;Rift - Krisomal North@1550.3,999.6,211.5	type:Currency
misc	Wand	Baguette en bois	0	927	Les Enchanters utilisent cette modeste baguette en bois pour enchanter de l'équipement.			type:ToolEnchanter
misc	Rift_Weapon_Cache	Cache d'arme du chaos	2	928		Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:LootableContainer
misc	Rift_Gear_Cache	Cache d'équipement du chaos	2	928		Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:LootableContainer
misc	Rift_Gift_Cache	Cache de cadeau du chaos	3	928		Sold by a merchant	Mira, Demon Huntress - Azuram Hub@1309.3,73.3,172.5;Mira, Demon Huntress - CrimsonIsland South@581.2,-84,57;Mira, Demon Huntress - Primevalley Hub@-342.7,1415,52.5	type:LootableContainer
misc	Z1_WeaponBundle	Cache mystérieuse	2	929				type:LootableContainer
misc	Scissors	Ciseaux usés	0	930	Les Outfitters utilisent cette modeste paire de ciseaux pour confectionner différents articles.			type:ToolOutfitter
misc	CP_Z1	Colis complet	1	931				type:CompletedPackage
misc	LP_Z1_Crab	Colis perdu	1	932				type:Package
misc	Knife	Couteau usé	0	933	Les Cooks utilisent ce modeste couteau aiguisé pour préparer de délicieux repas.			type:ToolCook
misc	UpgradeEpic	Cristal d'Étincelle	3	934		Quest reward: Heart of the Matter (Nescent Abode) | Sold by a merchant	Zoey, Demon Huntress - Azuram Hub@1312.9,72.6,172.5;Zoey, Demon Huntress - CrimsonIsland South@586.2,-80.5,57;Zoey, Demon Huntress - Primevalley Hub@-339.4,1416.4,52.5;Heart of the Matter - Nescent Abode@1840.5,-138,107.3,q:NPC_Lee_1	type:Misc
misc	Critter_DemonDog_Blue	DemonDog_Blue	3	519		Sold by a merchant	Zoey, Demon Huntress - Azuram Hub@1312.9,72.6,172.5;Zoey, Demon Huntress - CrimsonIsland South@586.2,-80.5,57;Zoey, Demon Huntress - Primevalley Hub@-339.4,1416.4,52.5	type:Collection
misc	Experience	Expérience	0	-1				type:Currency
misc	Sickle	Faucille usée	0	935	Cette modeste faucille aiguisée permet de récolter des plantes.			type:GearSickle
misc	UpgradeRare	Fragment d'Étincelle	2	936		Quest reward: Wish Upon a Spark (Eksod Kobolds) | Drops: Dungeon crates, R1ActivityUpgradeReward, UpgradeItems_ activities	Wish Upon a Spark - Eksod Kobolds@1144.7,-874.8,50.3,q:NPC_Gemini_2	type:Misc
misc	Critter_Goat_Demon	Goat_Demon	3	532		Sold by a merchant	Zoey, Demon Huntress - Azuram Hub@1312.9,72.6,172.5;Zoey, Demon Huntress - CrimsonIsland South@586.2,-80.5,57;Zoey, Demon Huntress - Primevalley Hub@-339.4,1416.4,52.5	type:Collection
misc	LP_Z1_Bee	LP_Z1_Bee	1	932		Always in 1 chest | Named in 1 chest at 100%	Chest - Meridion Meadow@-777,2031.6,142.3,Z1_World_Greenlands_WorldChest_63	type:Package
misc	LP_Z1_Boar	LP_Z1_Boar	1	932		Named in 1 chest at 1%		type:Package
misc	LP_Z1_Copper	LP_Z1_Copper	1	932		Named in 1 chest at 1%		type:Package
misc	LP_Z1_Lavendula	LP_Z1_Lavendula	1	932		Named in 1 chest at 1%		type:Package
misc	LP_Z1_Madrigold	LP_Z1_Madrigold	1	932		Named in 1 chest at 1%		type:Package
misc	LP_Z1_Manfish	LP_Z1_Manfish	1	932		Always in 1 chest | Named in 1 chest at 100%	Chest - Meridion Beach@-325.2,1897.4,34.5,Z1_World_Greenlands_WorldChest_44	type:Package
misc	LP_Z1_Wolf	LP_Z1_Wolf	1	932		Named in 1 chest at 1%		type:Package
misc	LP_Z2_Bee	LP_Z2_Bee	1	932		Named in 1 chest at 1%		type:Package
misc	LP_Z2_Boar	LP_Z2_Boar	1	932		Named in 1 chest at 1%		type:Package
